timestamp,"bike_id","member_type","date_hour","date_wday","duration_ms","start_station"
1449943740,W20874,Registered,10,saturday,291461,"N Pershing Dr & Wayne St"
1449941460,W21623,Registered,9,saturday,281348,"14th & R St NW"
1449940920,W01255,Registered,9,saturday,582660,"11th & S St NW"
1449940560,W00372,Registered,9,saturday,710437,"8th & O St NW"
1449940380,W20813,Casual,9,saturday,1826008,"Jefferson Memorial"
1449939900,W21092,Registered,9,saturday,535841,"Eckington Pl & Q St NE"
1449938640,W01376,Registered,8,saturday,896676,"14th & Belmont St NW"
1449937980,W21630,Registered,8,saturday,487020,"D St & Maryland Ave NE"
1449935520,W00820,Registered,7,saturday,391642,"Tenleytown / Wisconsin Ave & Albemarle St NW"
1449934740,W22221,Registered,7,saturday,593757,"New Hampshire Ave & T St NW"
1449933900,W20357,Registered,7,saturday,304333,"15th & P St NW"
1449933000,W20404,Registered,7,saturday,367914,"Neal St & Trinidad Ave NE"
1449914160,W21812,Registered,1,saturday,586677,"14th & R St NW"
1449911460,W21422,Registered,1,saturday,236355,"17th & Corcoran St NW"
1449907980,W20357,Registered,0,saturday,1258736,"14th & G St NW"
1449907440,W01214,Registered,0,saturday,308933,"15th & Euclid St  NW"
1449906780,W21699,Registered,23,friday,830559,"Lamont & Mt Pleasant NW"
1449906120,W21110,Registered,23,friday,798956,"18th & R St NW"
1449899940,W01024,Registered,21,friday,606373,"14th & Harvard St NW"
1449896160,W21669,Registered,20,friday,400623,"15th & P St NW"
1449893520,W20549,Registered,20,friday,1460261,"14th & D St NW / Ronald Reagan Building"
1449893280,W21551,Registered,20,friday,431408,"11th & M St NW"
1449892920,W01170,Registered,20,friday,895047,"Jefferson Memorial"
1449892740,W22003,Registered,19,friday,309932,"16th & Harvard St NW"
1449890100,W21323,Registered,19,friday,321809,"New Hampshire Ave & T St NW"
1449888000,W21219,Registered,18,friday,743301,"Rosslyn Metro / Wilson Blvd & Ft Myer Dr"
1449887760,W00819,Registered,18,friday,154486,"5th & F St NW"
1449887640,W00040,Registered,18,friday,1587277,"11th & M St NW"
1449887400,W21412,Registered,18,friday,307733,"7th & T St NW"
1449887220,W20080,Registered,18,friday,588758,"21st St & Pennsylvania Ave NW"
1449886800,W21103,Registered,18,friday,1203033,"20th St & Virginia Ave NW"
1449886680,W21004,Registered,18,friday,758784,"M St & New Jersey Ave SE"
1449886380,W21531,Registered,18,friday,696668,"18th & M St NW"
1449886260,W01455,Registered,18,friday,1319558,"Washington & Independence Ave SW/HHS"
1449885840,W00265,Registered,18,friday,200320,"5th & K St NW"
1449885600,W22153,Registered,18,friday,249418,"14th & R St NW"
1449885420,W20681,Registered,17,friday,468111,"14th St & New York Ave NW"
1449885240,W20540,Registered,17,friday,333759,"Constitution Ave & 2nd St NW/DOL"
1449885240,W01289,Registered,17,friday,288363,"Calvert St & Woodley Pl NW"
1449885180,W00995,Registered,17,friday,212723,"7th & F St NW / National Portrait Gallery"
1449884700,W20596,Registered,17,friday,735366,"8th & East Capitol St NE"
1449884640,W01057,Casual,17,friday,1343158,"Iwo Jima Memorial/N Meade & 14th St N"
1449884580,W00844,Registered,17,friday,326469,"17th & K St NW / Farragut Square"
1449884160,W01333,Registered,17,friday,1040218,"USDA / 12th & Independence Ave SW"
1449884040,W00835,Registered,17,friday,662357,"17th & K St NW / Farragut Square"
1449883800,W00725,Registered,17,friday,713160,"17th & G St NW"
1449883740,W00657,Casual,17,friday,2508975,"Independence Ave & L'Enfant Plaza SW/DOE"
1449883680,W00935,Registered,17,friday,514299,"N Quincy St & Glebe Rd"
1449883440,W20523,Registered,17,friday,580502,"MLK Library/9th & G St NW"
1449883380,W00216,Registered,17,friday,1324329,"18th St & Pennsylvania Ave NW"
1449882660,W20459,Registered,17,friday,1265662,"Washington & Independence Ave SW/HHS"
1449882420,W00352,Registered,17,friday,607201,"14th & Belmont St NW"
1449882180,W01249,Registered,17,friday,444371,"Wisconsin Ave & O St NW"
1449881640,W00879,Registered,16,friday,155416,"10th & K St NW"
1449881400,W00712,Registered,16,friday,778521,"14th & Rhode Island Ave NW"
1449881400,W01164,Registered,16,friday,1073707,"8th & H St NW"
1449880440,W20660,Registered,16,friday,659233,"17th & G St NW"
1449879780,W22139,Registered,16,friday,664529,"Washington & Independence Ave SW/HHS"
1449879420,W00697,Registered,16,friday,683779,"4th & E St SW"
1449879120,W20474,Casual,16,friday,1440400,"7th & F St NW / National Portrait Gallery"
1449878640,W21555,Registered,16,friday,120262,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1449878220,W01280,Casual,15,friday,4668872,"Hains Point/Buckeye & Ohio Dr SW"
1449877980,W21668,Registered,15,friday,356563,"20th St & Florida Ave NW"
1449877680,W22037,Registered,15,friday,620793,"11th & S St NW"
1449877380,W00851,Registered,15,friday,779380,"Florida Ave & R St NW"
1449877260,W01480,Registered,15,friday,633399,"12th & L St NW"
1449876060,W20544,Registered,15,friday,239879,"Eastern Market Metro / Pennsylvania Ave & 7th St SE"
1449875220,W22161,Registered,15,friday,813827,"Thomas Circle"
1449874980,W20934,Registered,15,friday,615139,"14th & D St NW / Ronald Reagan Building"
1449874800,W21949,Registered,15,friday,352921,"4th & W St NE"
1449874560,W20658,Registered,14,friday,250089,"Thomas Circle"
1449874320,W01366,Casual,14,friday,1235490,"Lincoln Memorial"
1449873360,W20208,Registered,14,friday,1012042,"18th & M St NW"
1449873360,W00955,Registered,14,friday,375868,"17th & Corcoran St NW"
1449872280,W20598,Casual,14,friday,418649,"Kennedy Center"
1449871500,W20445,Casual,14,friday,439231,"10th St & Constitution Ave NW"
1449871260,W20543,Registered,14,friday,411734,"15th & K St NW"
1449871260,W21189,Registered,14,friday,444782,"18th St & Pennsylvania Ave NW"
1449869220,W00494,Registered,13,friday,294203,"7th & F St NW / National Portrait Gallery"
1449868860,W21761,Registered,13,friday,454544,"Fenton St & New York Ave"
1449868560,W21614,Registered,13,friday,340616,"4th & D St NW / Judiciary Square"
1449868380,W21762,Registered,13,friday,394833,"17th & Rhode Island Ave NW"
1449867960,W20791,Casual,13,friday,2643432,"Jefferson Dr & 14th St SW"
1449867360,W20268,Registered,12,friday,1003485,"Lincoln Memorial"
1449866160,W21175,Registered,12,friday,344424,"Van Ness Metro / UDC"
1449864900,W00914,Registered,12,friday,1482907,"Neal St & Trinidad Ave NE"
1449863100,W21630,Registered,11,friday,435485,"7th & T St NW"
1449862380,W20217,Registered,11,friday,455059,"17th & Corcoran St NW"
1449861120,W21623,Registered,11,friday,350860,"6th St & Indiana Ave NW"
1449859320,W22168,Registered,10,friday,927518,"Lamont & Mt Pleasant NW"
1449858540,W00971,Casual,10,friday,1045100,"Jefferson Memorial"
1449856200,W00139,Registered,9,friday,726896,"Park Rd & Holmead Pl NW"
1449855900,W00657,Registered,9,friday,1714532,"9th & Upshur St NW"
1449854700,W20307,Registered,9,friday,441387,"14th & R St NW"
1449854460,W22113,Registered,9,friday,532580,"1st & M St NE"
1449854280,W21797,Casual,9,friday,3001456,"10th & Florida Ave NW"
1449853200,W20527,Registered,9,friday,791419,"3rd & Elm St NW"
1449852660,W21180,Registered,8,friday,392664,"18th St & Wyoming Ave NW"
1449852000,W22010,Registered,8,friday,628470,"Thomas Circle"
1449851940,W01024,Registered,8,friday,608942,"Thomas Circle"
1449851280,W01043,Registered,8,friday,870987,"3rd & Elm St NW"
1449851160,W21049,Registered,8,friday,1148800,"Lamont & Mt Pleasant NW"
1449850860,W20343,Registered,8,friday,1000912,"Florida Ave & R St NW"
1449850860,W00130,Registered,8,friday,619213,"10th & U St NW"
1449850680,W01366,Registered,8,friday,455395,"5th & K St NW"
1449850620,W01002,Registered,8,friday,221750,"11th & M St NW"
1449850500,W21506,Registered,8,friday,113968,"Crystal City Metro / 18th & Bell St"
1449850260,W21450,Registered,8,friday,180565,"8th & East Capitol St NE"
1449849480,W20384,Registered,7,friday,511947,"20th St & Florida Ave NW"
1449849300,W00813,Registered,7,friday,482309,"North Capitol St & F St NW"
1449848280,W20569,Registered,7,friday,481036,"Columbus Circle / Union Station"
1449848160,W21677,Registered,7,friday,441813,"5th & K St NW"
1449847080,W20986,Registered,7,friday,331526,"15th St & Massachusetts Ave SE"
1449846960,W21524,Casual,7,friday,3693204,"Lincoln Memorial"
1449846840,W21102,Registered,7,friday,957159,"Georgia Ave and Fairmont St NW"
1449846420,W01081,Registered,7,friday,512543,"Columbia Rd & Belmont St NW"
1449845880,W21924,Registered,6,friday,565560,"Georgia Ave & Emerson St NW"
1449845760,W00489,Registered,6,friday,500929,"Thomas Circle"
1449845760,W00144,Registered,6,friday,1503753,"Key Blvd & N Quinn St"
1449843660,W22180,Registered,6,friday,260850,"Carroll & Ethan Allen Ave"
1449843480,W20979,Registered,6,friday,270171,"3rd & H St NW"
1449841680,W21190,Registered,5,friday,620048,"Thomas Circle"
1449821220,W20785,Registered,0,friday,751584,"14th & V St NW"
1449820500,W01339,Registered,23,thursday,348619,"Lincoln Park / 13th & East Capitol St NE"
1449816360,W21085,Registered,22,thursday,253936,"Convention Center / 7th & M St NW"
1449815580,W21100,Registered,22,thursday,1056779,"3rd & Tingey St SE"
1449813180,W20519,Registered,21,thursday,119843,"1st & H St NW"
1449812400,W21905,Registered,21,thursday,287546,"16th & Harvard St NW"
1449810600,W00998,Registered,21,thursday,1086750,"Park Rd & Holmead Pl NW"
1449810000,W20312,Registered,21,thursday,735584,"Adams Mill & Columbia Rd NW"
1449808200,W00287,Registered,20,thursday,132742,"Van Ness Metro / UDC"
1449807600,W21530,Registered,20,thursday,445262,"Adams Mill & Columbia Rd NW"
1449807480,W00087,Registered,20,thursday,799185,"Constitution Ave & 2nd St NW/DOL"
1449804660,W00120,Registered,19,thursday,1264439,"Metro Center / 12th & G St NW"
1449804420,W21526,Registered,19,thursday,278145,"19th & L St NW"
1449804180,W20796,Registered,19,thursday,974258,"10th & K St NW"
1449803820,W00480,Registered,19,thursday,602073,"12th & U St NW"
1449803700,W00493,Registered,19,thursday,855271,"MLK Library/9th & G St NW"
1449803460,W00144,Registered,19,thursday,364048,"Lynn & 19th St North"
1449803100,W20236,Registered,19,thursday,1106157,"Columbia Pike & S Dinwiddie St / Arlington Mill Community Center"
1449802980,W20275,Registered,19,thursday,493367,"22nd & I St NW / Foggy Bottom"
1449802980,W20020,Registered,19,thursday,1420287,"Lynn & 19th St North"
1449802920,W20824,Registered,19,thursday,786927,"D St & Maryland Ave NE"
1449802320,W22014,Registered,18,thursday,784944,"21st & M St NW"
1449802260,W22143,Registered,18,thursday,374061,"1st & M St NE"
1449801420,W21060,Registered,18,thursday,736620,"14th & D St NW / Ronald Reagan Building"
1449800640,W01385,Registered,18,thursday,701415,"17th & K St NW"
1449800640,W00051,Registered,18,thursday,219974,"8th & F St NE"
1449800520,W00959,Registered,18,thursday,679438,"Massachusetts Ave & Dupont Circle NW"
1449800100,W21828,Registered,18,thursday,1193892,"17th & G St NW"
1449800040,W00389,Registered,18,thursday,889856,"12th & L St NW"
1449799980,W21576,Registered,18,thursday,695133,"11th & M St NW"
1449799320,W00914,Registered,18,thursday,505161,"1st & M St NE"
1449798780,W21663,Registered,17,thursday,1412827,"10th St & Constitution Ave NW"
1449798300,W22103,Registered,17,thursday,424907,"17th & Corcoran St NW"
1449798000,W01294,Registered,17,thursday,847686,"18th St & Wyoming Ave NW"
1449797640,W00439,Registered,17,thursday,1122393,"Independence Ave & L'Enfant Plaza SW/DOE"
1449797040,W20515,Casual,17,thursday,614134,"Georgia Ave and Fairmont St NW"
1449796320,W20498,Registered,17,thursday,434174,"Potomac & Pennsylvania Ave SE"
1449796140,W21718,Registered,17,thursday,121802,"23rd & E St NW"
1449796020,W00486,Registered,17,thursday,863532,"4th & D St NW / Judiciary Square"
1449794760,W20888,Registered,16,thursday,1524545,"17th & Rhode Island Ave NW"
1449794520,W00762,Registered,16,thursday,480561,"Lynn & 19th St North"
1449794400,W22084,Casual,16,thursday,2399830,"Lincoln Park / 13th & East Capitol St NE"
1449794100,W00772,Registered,16,thursday,1407434,"8th & East Capitol St NE"
1449793680,W20832,Registered,16,thursday,1034014,"19th & G St NW"
1449793380,W20348,Registered,16,thursday,345049,"21st & M St NW"
1449792900,W20799,Registered,16,thursday,489486,"New York Ave & 15th St NW"
1449792180,W20465,Registered,16,thursday,494101,"1st & N St  SE"
1449791640,W22193,Casual,15,thursday,1904118,"7th & R St NW / Shaw Library"
1449791520,W21249,Registered,15,thursday,376195,"Fessenden St & Wisconsin Ave NW"
1449790680,W21206,Registered,15,thursday,411370,"Eckington Pl & Q St NE"
1449790260,W00149,Registered,15,thursday,582955,"4th & E St SW"
1449789480,W00162,Registered,15,thursday,1009945,"18th St & Wyoming Ave NW"
1449789360,W20078,Registered,15,thursday,548697,"34th & Water St NW"
1449788460,W20067,Registered,15,thursday,414649,"14th & G St NW"
1449787140,W21157,Registered,14,thursday,138696,"Connecticut Ave & Newark St NW / Cleveland Park"
1449787020,W00826,Registered,14,thursday,630511,"3rd & H St NW"
1449785520,W00476,Registered,14,thursday,1143014,"Lamont & Mt Pleasant NW"
1449784260,W21551,Registered,13,thursday,272204,"1st & M St NE"
1449783780,W20008,Registered,13,thursday,428369,"18th St & Pennsylvania Ave NW"
1449783180,W00826,Registered,13,thursday,730497,"25th St & Pennsylvania Ave NW"
1449783180,W20807,Registered,13,thursday,202808,"Lee Hwy & N Scott St"
1449782820,W21812,Registered,13,thursday,398522,"17th & K St NW"
1449782700,W01345,Registered,13,thursday,572236,"17th & Rhode Island Ave NW"
1449782040,W00721,Registered,13,thursday,2081219,"Bladensburg Rd & Benning Rd NE"
1449781740,W20576,Registered,13,thursday,334137,"Eckington Pl & Q St NE"
1449780840,W21812,Registered,12,thursday,271654,"Massachusetts Ave & Dupont Circle NW"
1449780240,W00675,Casual,12,thursday,5460578,"5th & F St NW"
1449779760,W20644,Registered,12,thursday,328495,"16th & Harvard St NW"
1449779040,W21159,Registered,12,thursday,456723,"14th & R St NW"
1449778680,W21902,Registered,12,thursday,1146314,"27th & Crystal Dr"
1449778620,W00025,Registered,12,thursday,186620,"6th & H St NE"
1449777360,W21360,Registered,11,thursday,186566,"1st & M St NE"
1449775020,W20950,Registered,11,thursday,678686,"17th St & Massachusetts Ave NW"
1449774840,W21477,Registered,11,thursday,414749,"Braddock Rd Metro"
1449773760,W00387,Registered,10,thursday,1005555,"8th & East Capitol St NE"
1449773700,W21553,Registered,10,thursday,328678,"21st & M St NW"
1449771900,W20164,Registered,10,thursday,904802,"1st & H St NW"
1449770460,W21932,Registered,10,thursday,421667,"5th St & Massachusetts Ave NW"
1449770280,W00950,Registered,9,thursday,509046,"Columbus Circle / Union Station"
1449770040,W20524,Registered,9,thursday,2148524,"22nd & I St NW / Foggy Bottom"
1449769020,W20230,Registered,9,thursday,662027,"20th & E St NW"
1449768300,W00055,Registered,9,thursday,258760,"Lee Hwy & N Adams St"
1449768120,W20666,Registered,9,thursday,320779,"M St & Delaware Ave NE"
1449767640,W00783,Registered,9,thursday,453931,"US Dept of State / Virginia Ave & 21st St NW"
1449767280,W00937,Registered,9,thursday,1320501,"14th & G St NW"
1449766260,W20385,Registered,8,thursday,1242522,"39th & Calvert St NW / Stoddert"
1449765720,W21623,Registered,8,thursday,721196,"4th & E St SW"
1449765300,W00362,Registered,8,thursday,608375,"Columbia Rd & Georgia Ave NW"
1449764940,W20439,Registered,8,thursday,195980,"21st & M St NW"
1449764640,W21631,Registered,8,thursday,898761,"14th & R St NW"
1449764580,W21012,Registered,8,thursday,1230549,"N Rhodes & 16th St N"
1449764400,W01176,Registered,8,thursday,532864,"Massachusetts Ave & Dupont Circle NW"
1449764340,W20734,Registered,8,thursday,408805,"17th & K St NW / Farragut Square"
1449763560,W21523,Registered,8,thursday,273719,"N Veitch  & 20th St N"
1449762600,W01299,Registered,7,thursday,439693,"15th & P St NW"
1449762480,W20951,Registered,7,thursday,944179,"Rhode Island Ave & V St NE"
1449762360,W00801,Registered,7,thursday,802000,"Rockville Metro East"
1449761520,W20557,Registered,7,thursday,1528953,"Georgia & New Hampshire Ave NW"
1449760680,W01280,Registered,7,thursday,149139,"Eastern Market / 7th & North Carolina Ave SE"
1449760680,W21353,Registered,7,thursday,221822,"8th & F St NE"
1449760260,W20066,Registered,7,thursday,2688285,"Carroll & Ethan Allen Ave"
1449759840,W21402,Registered,7,thursday,291554,"Columbia Rd & Belmont St NW"
1449759180,W21126,Registered,6,thursday,158770,"20th St & Florida Ave NW"
1449758400,W21759,Registered,6,thursday,1117675,"Lamont & Mt Pleasant NW"
1449758340,W20213,Registered,6,thursday,885046,"15th & Euclid St  NW"
1449732360,W00121,Registered,23,wednesday,351570,"15th & Euclid St  NW"
1449731340,W20491,Registered,23,wednesday,36022744,"5th St & Massachusetts Ave NW"
1449728460,W00647,Registered,22,wednesday,311094,"5th & K St NW"
1449728220,W20502,Registered,22,wednesday,1022278,"Fairfax Dr & Kenmore St"
1449725880,W21526,Registered,21,wednesday,238923,"New Hampshire Ave & T St NW"
1449720600,W21741,Registered,20,wednesday,762772,"Massachusetts Ave & Dupont Circle NW"
1449719820,W20751,Registered,19,wednesday,830368,"8th & O St NW"
1449718920,W00125,Registered,19,wednesday,501305,"Columbus Circle / Union Station"
1449718020,W00661,Registered,19,wednesday,747597,"14th & R St NW"
1449714960,W20539,Registered,18,wednesday,658225,"17th & Rhode Island Ave NW"
1449714600,W20055,Registered,18,wednesday,917675,"14th & R St NW"
1449713460,W20024,Registered,18,wednesday,1346114,"4th & E St SW"
1449713160,W20481,Registered,18,wednesday,355839,"Philadelphia & Maple Ave"
1449712740,W00855,Registered,17,wednesday,390047,"12th & Army Navy Dr"
1449711960,W20569,Registered,17,wednesday,1054029,"10th & E St NW"
1449711480,W00763,Registered,17,wednesday,471918,"L'Enfant Plaza / 7th & C St SW"
1449711480,W01026,Registered,17,wednesday,780075,"Massachusetts Ave & Dupont Circle NW"
1449711060,W21657,Registered,17,wednesday,460045,"17th & Rhode Island Ave NW"
1449709920,W00148,Registered,17,wednesday,248943,"19th & G St NW"
1449709560,W00875,Registered,17,wednesday,236893,"19th & L St NW"
1449709500,W21521,Registered,17,wednesday,246837,"8th & H St NW"
1449708900,W20177,Registered,16,wednesday,298991,"Georgia Ave & Spring St"
1449708600,W21516,Registered,16,wednesday,540790,"Independence Ave & L'Enfant Plaza SW/DOE"
