"_time",Casual,Member,"_span"
1432018800,8,18,3600
1432022400,2,13,3600
1432026000,5,6,3600
1432029600,4,7,3600
1432033200,2,6,3600
1432036800,1,84,3600
1432040400,11,321,3600
1432044000,45,864,3600
1432047600,67,1220,3600
1432051200,92,480,3600
1432054800,116,210,3600
1432058400,133,242,3600
1432062000,175,330,3600
1432065600,157,296,3600
1432069200,143,279,3600
1432072800,173,365,3600
1432076400,163,594,3600
1432080000,198,1264,3600
1432083600,213,1149,3600
1432087200,140,771,3600
1432090800,140,519,3600
1432094400,86,379,3600
1432098000,64,330,3600
1432101600,42,136,3600
1432105200,9,68,3600
1432108800,8,20,3600
1432112400,4,11,3600
1432116000,4,2,3600
1432119600,1,6,3600
1432123200,7,106,3600
1432126800,25,355,3600
1432130400,35,918,3600
1432134000,77,1198,3600
1432137600,98,476,3600
1432141200,167,244,3600
1432144800,173,298,3600
1432148400,209,359,3600
1432152000,231,376,3600
1432155600,195,339,3600
1432159200,210,394,3600
1432162800,185,661,3600
1432166400,207,1335,3600
1432170000,211,1215,3600
1432173600,162,770,3600
1432177200,111,521,3600
1432180800,83,373,3600
1432184400,68,285,3600
1432188000,38,133,3600
1432191600,12,37,3600
1432195200,9,21,3600
1432198800,5,6,3600
1432202400,1,6,3600
1432206000,0,10,3600
1432209600,5,65,3600
1432213200,10,283,3600
1432216800,22,797,3600
1432220400,22,703,3600
1432224000,19,224,3600
1432227600,19,72,3600
1432231200,7,47,3600
1432234800,4,73,3600
1432238400,7,61,3600
1432242000,12,65,3600
1432245600,10,141,3600
1432249200,40,419,3600
1432252800,74,933,3600
1432256400,55,935,3600
1432260000,60,533,3600
1432263600,37,433,3600
1432267200,49,287,3600
1432270800,23,197,3600
1432274400,14,117,3600
1432278000,3,57,3600
1432281600,2,14,3600
1432285200,6,7,3600
1432288800,0,7,3600
1432292400,0,6,3600
1432296000,5,69,3600
1432299600,7,225,3600
1432303200,22,647,3600
1432306800,72,1050,3600
1432310400,135,486,3600
1432314000,144,290,3600
1432317600,210,329,3600
1432321200,252,419,3600
1432324800,270,463,3600
1432328400,290,498,3600
1432332000,276,683,3600
1432335600,298,761,3600
1432339200,298,1040,3600
1432342800,265,762,3600
1432346400,231,534,3600
1432350000,161,353,3600
1432353600,113,274,3600
1432357200,58,230,3600
1432360800,57,143,3600
1432364400,30,118,3600
1432368000,31,77,3600
1432371600,14,54,3600
1432375200,12,18,3600
1432378800,3,11,3600
1432382400,1,11,3600
1432386000,6,32,3600
1432389600,12,74,3600
1432393200,59,162,3600
1432396800,132,286,3600
1432400400,322,398,3600
1432404000,447,491,3600
1432407600,516,462,3600
1432411200,627,515,3600
1432414800,716,518,3600
1432418400,659,457,3600
1432422000,638,415,3600
1432425600,641,447,3600
1432429200,533,393,3600
1432432800,440,373,3600
1432436400,319,257,3600
1432440000,222,226,3600
1432443600,151,146,3600
1432447200,108,126,3600
1432450800,64,98,3600
1432454400,31,89,3600
1432458000,20,37,3600
1432461600,11,24,3600
1432465200,4,12,3600
1432468800,6,14,3600
1432472400,11,17,3600
1432476000,39,69,3600
1432479600,101,124,3600
1432483200,253,259,3600
1432486800,428,344,3600
1432490400,624,401,3600
1432494000,678,483,3600
1432497600,656,448,3600
1432501200,704,386,3600
1432504800,680,435,3600
1432508400,818,476,3600
1432512000,605,455,3600
1432515600,569,415,3600
1432519200,489,364,3600
1432522800,363,308,3600
1432526400,289,228,3600
1432530000,206,169,3600
1432533600,124,136,3600
1432537200,50,82,3600
1432540800,35,54,3600
1432544400,18,25,3600
1432548000,3,19,3600
1432551600,5,5,3600
1432555200,16,18,3600
1432558800,38,22,3600
1432562400,41,80,3600
1432566000,117,137,3600
1432569600,270,236,3600
1432573200,453,360,3600
1432576800,553,474,3600
1432580400,553,519,3600
1432584000,642,506,3600
1432587600,490,499,3600
1432591200,572,518,3600
1432594800,487,438,3600
1432598400,366,462,3600
1432602000,354,432,3600
1432605600,273,435,3600
1432609200,245,345,3600
1432612800,146,253,3600
1432616400,90,145,3600
1432620000,34,75,3600
1432623600,13,30,3600
1432627200,4,11,3600
1432630800,2,4,3600
1432634400,1,3,3600
1432638000,0,7,3600
1432641600,3,80,3600
1432645200,10,313,3600
1432648800,48,773,3600
1432652400,64,1007,3600
1432656000,113,420,3600
1432659600,152,233,3600
1432663200,164,222,3600
1432666800,195,299,3600
1432670400,175,276,3600
1432674000,190,282,3600
1432677600,171,302,3600
1432681200,113,569,3600
1432684800,236,1233,3600
1432688400,167,1127,3600
1432692000,163,726,3600
1432695600,98,517,3600
1432699200,72,354,3600
1432702800,65,195,3600
1432706400,43,106,3600
1432710000,18,35,3600
1432713600,15,14,3600
1432717200,4,9,3600
1432720800,6,4,3600
1432724400,1,13,3600
1432728000,8,93,3600
1432731600,28,359,3600
1432735200,38,887,3600
1432738800,53,1214,3600
1432742400,71,492,3600
1432746000,120,217,3600
1432749600,114,276,3600
1432753200,148,296,3600
1432756800,115,275,3600
1432760400,127,252,3600
1432764000,110,321,3600
1432767600,145,572,3600
1432771200,115,1257,3600
1432774800,114,1186,3600
1432778400,104,764,3600
1432782000,88,544,3600
1432785600,72,340,3600
1432789200,46,253,3600
1432792800,16,121,3600
1432796400,8,51,3600
1432800000,7,17,3600
1432803600,4,7,3600
1432807200,2,3,3600
1432810800,3,11,3600
1432814400,2,76,3600
1432818000,15,312,3600
1432821600,37,884,3600
1432825200,66,1155,3600
1432828800,69,490,3600
1432832400,113,214,3600
1432836000,145,249,3600
1432839600,122,348,3600
1432843200,156,310,3600
1432846800,150,265,3600
1432850400,174,345,3600
1432854000,183,594,3600
1432857600,223,1208,3600
1432861200,141,1071,3600
1432864800,151,669,3600
1432868400,126,521,3600
1432872000,100,371,3600
1432875600,58,213,3600
1432879200,38,148,3600
1432882800,37,81,3600
1432886400,14,42,3600
1432890000,5,11,3600
1432893600,3,7,3600
1432897200,4,13,3600
1432900800,0,85,3600
1432904400,11,288,3600
1432908000,24,811,3600
1432911600,70,1062,3600
1432915200,89,503,3600
1432918800,139,296,3600
1432922400,131,294,3600
1432926000,191,411,3600
1432929600,194,369,3600
1432933200,174,346,3600
1432936800,199,395,3600
1432940400,173,654,3600
1432944000,218,1113,3600
1432947600,220,958,3600
1432951200,141,639,3600
1432954800,108,432,3600
1432958400,103,320,3600
1432962000,93,282,3600
1432965600,68,237,3600
1432969200,48,169,3600
1432972800,16,113,3600
1432976400,13,71,3600
1432980000,4,33,3600
1432983600,4,9,3600
1432987200,1,9,3600
1432990800,11,50,3600
1432994400,34,129,3600
1432998000,98,247,3600
1433001600,153,411,3600
1433005200,347,550,3600
1433008800,425,626,3600
1433012400,492,626,3600
1433016000,482,603,3600
1433019600,477,525,3600
1433023200,435,515,3600
1433026800,402,478,3600
1433030400,387,480,3600
1433034000,344,462,3600
1433037600,228,423,3600
1433041200,239,344,3600
1433044800,167,266,3600
1433048400,145,263,3600
1433052000,98,205,3600
1433055600,61,168,3600
1433059200,37,87,3600
1433062800,21,79,3600
1433066400,21,38,3600
1433070000,3,6,3600
1433073600,5,10,3600
1433077200,7,26,3600
1433080800,28,94,3600
1433084400,94,177,3600
1433088000,195,313,3600
1433091600,233,460,3600
1433095200,280,549,3600
1433098800,363,557,3600
1433102400,328,557,3600
1433106000,352,478,3600
1433109600,336,480,3600
1433113200,329,554,3600
1433116800,297,492,3600
1433120400,292,502,3600
1433124000,235,440,3600
1433127600,229,348,3600
1433131200,161,210,3600
1433134800,74,160,3600
1433138400,56,95,3600
1433142000,44,41,3600
1433145600,5,12,3600
1433149200,4,9,3600
1433152800,0,1,3600
1433156400,1,5,3600
1433160000,2,79,3600
1433163600,15,278,3600
1433167200,41,792,3600
1433170800,43,956,3600
1433174400,92,390,3600
1433178000,89,175,3600
1433181600,176,208,3600
1433185200,178,339,3600
1433188800,136,295,3600
1433192400,135,239,3600
1433196000,163,312,3600
1433199600,60,343,3600
1433203200,118,736,3600
1433206800,65,489,3600
1433210400,56,380,3600
1433214000,28,193,3600
1433217600,15,179,3600
1433221200,28,119,3600
1433224800,1,36,3600
1433228400,0,11,3600
1433232000,0,4,3600
1433235600,0,2,3600
1433239200,0,3,3600
1433242800,0,6,3600
1433246400,3,76,3600
1433250000,13,296,3600
1433253600,13,780,3600
1433257200,35,779,3600
1433260800,22,257,3600
1433264400,48,151,3600
1433268000,73,183,3600
1433271600,44,141,3600
1433275200,52,189,3600
1433278800,52,192,3600
1433282400,93,310,3600
1433286000,65,519,3600
1433289600,94,1056,3600
1433293200,78,708,3600
1433296800,51,542,3600
1433300400,70,359,3600
1433304000,40,299,3600
1433307600,34,203,3600
1433311200,21,87,3600
1433314800,3,20,3600
1433318400,5,8,3600
1433322000,0,4,3600
1433325600,1,2,3600
1433329200,0,8,3600
1433332800,2,84,3600
1433336400,11,301,3600
1433340000,29,786,3600
1433343600,40,964,3600
1433347200,35,429,3600
1433350800,45,205,3600
1433354400,58,205,3600
1433358000,59,330,3600
1433361600,91,300,3600
1433365200,90,251,3600
1433368800,87,291,3600
1433372400,110,559,3600
1433376000,95,1179,3600
1433379600,92,1085,3600
1433383200,100,645,3600
1433386800,46,452,3600
1433390400,54,353,3600
1433394000,55,190,3600
1433397600,12,108,3600
1433401200,11,51,3600
1433404800,5,12,3600
1433408400,0,6,3600
1433412000,0,4,3600
1433415600,0,7,3600
1433419200,4,78,3600
1433422800,9,164,3600
1433426400,26,548,3600
1433430000,35,1083,3600
1433433600,24,400,3600
1433437200,65,209,3600
1433440800,71,248,3600
1433444400,84,308,3600
1433448000,100,301,3600
1433451600,125,222,3600
1433455200,73,255,3600
1433458800,64,364,3600
1433462400,47,256,3600
1433466000,13,163,3600
1433469600,19,199,3600
1433473200,21,201,3600
1433476800,21,201,3600
1433480400,22,138,3600
1433484000,5,94,3600
1433487600,13,54,3600
1433491200,2,24,3600
1433494800,1,12,3600
1433498400,2,3,3600
1433502000,0,9,3600
1433505600,2,57,3600
1433509200,5,158,3600
1433512800,16,578,3600
1433516400,42,868,3600
1433520000,43,470,3600
1433523600,121,229,3600
1433527200,111,268,3600
1433530800,155,384,3600
1433534400,154,366,3600
1433538000,213,371,3600
1433541600,192,455,3600
1433545200,192,653,3600
1433548800,207,1235,3600
1433552400,149,1011,3600
1433556000,111,586,3600
1433559600,93,386,3600
1433563200,103,321,3600
1433566800,74,310,3600
1433570400,69,197,3600
1433574000,39,145,3600
1433577600,8,97,3600
1433581200,9,64,3600
1433584800,3,21,3600
1433588400,1,4,3600
1433592000,2,7,3600
1433595600,8,27,3600
1433599200,22,128,3600
1433602800,65,279,3600
1433606400,125,433,3600
1433610000,208,505,3600
1433613600,388,611,3600
1433617200,405,601,3600
1433620800,408,589,3600
1433624400,401,562,3600
1433628000,457,592,3600
1433631600,451,569,3600
1433635200,353,623,3600
1433638800,331,504,3600
1433642400,285,469,3600
1433646000,226,388,3600
1433649600,171,337,3600
1433653200,184,239,3600
1433656800,106,215,3600
1433660400,53,189,3600
1433664000,33,123,3600
1433667600,23,79,3600
1433671200,20,35,3600
1433674800,14,9,3600
1433678400,6,13,3600
1433682000,5,23,3600
1433685600,38,82,3600
1433689200,93,168,3600
1433692800,126,295,3600
1433696400,259,409,3600
1433700000,347,488,3600
1433703600,415,532,3600
1433707200,450,599,3600
1433710800,433,603,3600
1433714400,422,641,3600
1433718000,415,581,3600
1433721600,354,511,3600
1433725200,326,471,3600
1433728800,229,487,3600
1433732400,225,365,3600
1433736000,123,195,3600
1433739600,70,141,3600
1433743200,55,88,3600
1433746800,23,26,3600
1433750400,2,8,3600
1433754000,1,16,3600
1433757600,0,6,3600
1433761200,0,5,3600
1433764800,3,83,3600
1433768400,21,301,3600
1433772000,33,839,3600
1433775600,68,1109,3600
1433779200,81,432,3600
1433782800,159,268,3600
1433786400,177,258,3600
1433790000,150,293,3600
1433793600,171,318,3600
1433797200,189,232,3600
1433800800,159,302,3600
1433804400,163,633,3600
1433808000,104,799,3600
1433811600,131,939,3600
1433815200,115,721,3600
1433818800,27,210,3600
1433822400,36,190,3600
1433826000,12,90,3600
1433829600,7,49,3600
1433833200,12,32,3600
1433836800,7,8,3600
1433840400,0,2,3600
1433844000,1,2,3600
1433847600,0,8,3600
1433851200,3,105,3600
1433854800,11,301,3600
1433858400,22,891,3600
1433862000,52,1192,3600
1433865600,50,433,3600
1433869200,110,223,3600
1433872800,126,240,3600
1433876400,118,314,3600
1433880000,131,322,3600
1433883600,154,255,3600
1433887200,155,373,3600
1433890800,147,605,3600
1433894400,190,1249,3600
1433898000,168,1236,3600
1433901600,130,789,3600
1433905200,110,595,3600
1433908800,65,395,3600
1433912400,62,227,3600
1433916000,28,115,3600
1433919600,11,59,3600
1433923200,4,12,3600
1433926800,4,2,3600
1433930400,0,4,3600
1433934000,1,7,3600
1433937600,2,93,3600
1433941200,14,371,3600
1433944800,28,901,3600
1433948400,60,1173,3600
1433952000,75,462,3600
1433955600,58,199,3600
1433959200,40,283,3600
1433962800,56,358,3600
1433966400,92,320,3600
1433970000,97,302,3600
1433973600,114,349,3600
1433977200,118,551,3600
1433980800,185,1239,3600
1433984400,154,1128,3600
1433988000,172,786,3600
1433991600,123,594,3600
1433995200,89,413,3600
1433998800,57,267,3600
1434002400,17,142,3600
1434006000,26,55,3600
1434009600,23,18,3600
1434013200,9,13,3600
1434016800,4,5,3600
1434020400,3,5,3600
1434024000,4,93,3600
1434027600,18,314,3600
1434031200,37,855,3600
1434034800,77,1160,3600
1434038400,78,481,3600
1434042000,89,213,3600
1434045600,112,255,3600
1434049200,158,306,3600
1434052800,142,309,3600
1434056400,143,243,3600
1434060000,135,335,3600
1434063600,140,585,3600
1434067200,135,1105,3600
1434070800,154,1178,3600
1434074400,184,742,3600
1434078000,138,619,3600
1434081600,137,455,3600
1434085200,57,294,3600
1434088800,25,178,3600
1434092400,21,81,3600
1434096000,10,41,3600
1434099600,6,20,3600
1434103200,2,5,3600
1434106800,0,7,3600
1434110400,3,82,3600
1434114000,16,261,3600
1434117600,37,737,3600
1434121200,69,1018,3600
1434124800,106,510,3600
1434128400,127,235,3600
1434132000,141,296,3600
1434135600,156,354,3600
1434139200,149,365,3600
1434142800,133,304,3600
1434146400,154,391,3600
1434150000,171,604,3600
1434153600,163,981,3600
1434157200,159,719,3600
1434160800,103,552,3600
1434164400,120,417,3600
1434168000,98,300,3600
1434171600,88,293,3600
1434175200,74,188,3600
1434178800,57,174,3600
1434182400,25,112,3600
1434186000,14,66,3600
1434189600,7,33,3600
1434193200,8,12,3600
1434196800,3,16,3600
1434200400,14,85,3600
1434204000,29,130,3600
1434207600,85,273,3600
1434211200,162,444,3600
1434214800,240,513,3600
1434218400,368,520,3600
1434222000,298,607,3600
1434225600,364,564,3600
1434229200,372,474,3600
1434232800,455,529,3600
1434236400,349,405,3600
1434240000,346,401,3600
1434243600,321,431,3600
1434247200,317,418,3600
1434250800,207,402,3600
1434254400,153,297,3600
1434258000,127,217,3600
1434261600,107,203,3600
1434265200,52,185,3600
1434268800,24,122,3600
1434272400,29,79,3600
1434276000,14,51,3600
1434279600,3,16,3600
1434283200,3,13,3600
1434286800,11,24,3600
1434290400,30,73,3600
1434294000,76,168,3600
1434297600,196,306,3600
1434301200,285,434,3600
1434304800,287,556,3600
1434308400,356,596,3600
1434312000,332,525,3600
1434315600,298,549,3600
1434319200,323,518,3600
1434322800,249,458,3600
1434326400,90,158,3600
1434330000,125,275,3600
1434333600,160,343,3600
1434337200,143,328,3600
1434340800,81,182,3600
1434344400,55,181,3600
1434348000,23,105,3600
1434351600,24,34,3600
1434355200,2,13,3600
1434358800,2,9,3600
1434362400,2,4,3600
1434366000,1,10,3600
1434369600,5,78,3600
1434373200,9,261,3600
1434376800,25,749,3600
1434380400,53,894,3600
1434384000,70,438,3600
1434387600,136,174,3600
1434391200,157,214,3600
1434394800,186,318,3600
1434398400,156,320,3600
1434402000,175,207,3600
1434405600,168,324,3600
1434409200,194,549,3600
1434412800,147,1057,3600
1434416400,85,697,3600
1434420000,90,633,3600
1434423600,84,486,3600
1434427200,71,305,3600
1434430800,35,184,3600
1434434400,35,105,3600
1434438000,10,32,3600
1434441600,2,14,3600
1434445200,2,9,3600
1434448800,0,5,3600
1434452400,1,8,3600
1434456000,6,102,3600
1434459600,8,317,3600
1434463200,42,897,3600
1434466800,55,1149,3600
1434470400,71,430,3600
1434474000,89,203,3600
1434477600,115,241,3600
1434481200,134,296,3600
1434484800,109,311,3600
1434488400,162,253,3600
1434492000,143,325,3600
1434495600,175,604,3600
1434499200,148,1203,3600
1434502800,162,1137,3600
1434506400,134,786,3600
1434510000,118,568,3600
1434513600,84,369,3600
1434517200,51,263,3600
1434520800,42,107,3600
1434524400,23,68,3600
1434528000,2,15,3600
1434531600,5,6,3600
1434535200,1,0,3600
1434538800,1,10,3600
1434542400,6,101,3600
1434546000,26,344,3600
1434549600,40,845,3600
1434553200,70,1138,3600
1434556800,77,457,3600
1434560400,113,186,3600
1434564000,143,251,3600
1434567600,124,369,3600
1434571200,132,316,3600
1434574800,122,256,3600
1434578400,127,290,3600
1434582000,136,605,3600
1434585600,173,1166,3600
1434589200,161,1170,3600
1434592800,157,677,3600
1434596400,92,490,3600
1434600000,46,191,3600
1434603600,44,289,3600
1434607200,16,96,3600
1434610800,4,18,3600
1434614400,0,21,3600
1434618000,0,7,3600
1434621600,1,4,3600
1434625200,0,14,3600
1434628800,7,81,3600
1434632400,19,282,3600
1434636000,29,821,3600
1434639600,42,1215,3600
1434643200,72,509,3600
1434646800,85,203,3600
1434650400,132,250,3600
1434654000,132,297,3600
1434657600,137,351,3600
1434661200,125,254,3600
1434664800,136,347,3600
1434668400,109,403,3600
1434672000,62,484,3600
1434675600,114,984,3600
1434679200,121,717,3600
1434682800,79,408,3600
1434686400,54,336,3600
1434690000,42,305,3600
1434693600,25,152,3600
1434697200,17,68,3600
1434700800,7,17,3600
1434704400,4,7,3600
1434708000,1,1,3600
1434711600,2,6,3600
1434715200,7,70,3600
1434718800,16,250,3600
1434722400,41,732,3600
1434726000,64,1071,3600
1434729600,100,491,3600
1434733200,141,260,3600
1434736800,135,283,3600
1434740400,187,408,3600
1434744000,177,360,3600
1434747600,142,364,3600
1434751200,212,426,3600
1434754800,179,686,3600
1434758400,205,1128,3600
1434762000,208,1005,3600
1434765600,202,723,3600
1434769200,156,439,3600
1434772800,86,277,3600
1434776400,102,294,3600
1434780000,67,195,3600
1434783600,76,168,3600
1434787200,23,105,3600
1434790800,15,77,3600
1434794400,16,25,3600
1434798000,6,9,3600
1434801600,4,12,3600
1434805200,13,37,3600
1434808800,30,127,3600
1434812400,79,226,3600
1434816000,168,350,3600
1434819600,212,454,3600
1434823200,280,548,3600
1434826800,371,512,3600
1434830400,364,582,3600
1434834000,377,528,3600
1434837600,314,495,3600
1434841200,333,479,3600
1434844800,340,449,3600
1434848400,249,415,3600
1434852000,120,139,3600
1434855600,35,40,3600
1434859200,1,22,3600
1434862800,6,14,3600
1434866400,7,53,3600
1434870000,15,84,3600
1434873600,34,56,3600
1434877200,4,55,3600
1434880800,7,15,3600
1434884400,7,7,3600
1434888000,7,12,3600
1434891600,8,16,3600
1434895200,21,53,3600
1434898800,64,187,3600
1434902400,167,309,3600
1434906000,213,472,3600
1434909600,304,537,3600
1434913200,345,568,3600
1434916800,328,548,3600
